tethered	deleted
16.267	28.295
9.2946	29.327
32.521	6.4777
29.787	64.771
21.177	53.458
18.909	15.074
28.25	31.107
17.65	28.186
20.18	41.176
6.1578	51.564
32.878	27.061
37.49	52.241
14.368	52.416
17.369	40.436
25.718	33.786
6.3087	20.808
7.4469	28.616
10.459	21.763
40.47	44.912
15.115	40.433
4.8903	18.914
15.496	22.041
49.347	14.059
67.92	27.364
63.854	51.507
25.05	38.417
19.288	32.054
4.9148	5.0904
28.167	26.508
24.758	24.781
29.391	17.556
16.122	6.6213
20.204	19.812
18.433	17.071
22.63	41.453
20.752	34.299
51.953	1.4974
47.473	2.4966
25.728	3.0874
2.1935	21.3
18.184	17.235
29.851	49.708
34.521	14.559
23.747	16.874
19.219	38.076
46.118	23.949
25.413	6.5658
35.028	20.247
46.785	35.87
62.776	29.487
19.22	49.74
20.576	35.173
15.473	28.325
9.1572	17.763
40.403	29.212
19.031	19.727
19.445	43.793
6.2029	58.823
8.2892	44.638
45.145	48.297
46.875	35.203
39.745	23.237
43.77	3.919
21.697	27.085
14.946	28.122
18.002	27.943
15.928	19.572
30.793	36.533
15.735	38.061
31.284	31.323
27.764	45.446
32.579	47.335
27.547	56.031
33.542	14.077
49.76	32.467
5.5817	13.547
25.732	20.719
25.577	19.117
12.483	24.922
25.554	40.146
17.119	6.6502
22.297	13.931
32.352	38.091
23.305	22.001
23.427	33.463
38.997	10.572
23.153	18.872
16.929	37.894
34.488	20.377
30.706	16.913
36.006	21.498
32.007	2.0217
13.311	33.795
25.623	24.992
22.018	42.383
14.211	78.467
8.6741	51.824
9.1699	67.971
7.5236	68.673
14.389	72.72
11.782	46.666
8.8686	57.735
15.651	34.791
27.163	103.3
6.4919	94.356
13.241	92.723
18.428	93.098
21.837	64.345
31.977	106.61
7.1181	105.74
10.905	113.97
28.657	98.016
39.616	101.67
17.051	107.24
31.632	131.37
9.4466	114.14
7.5638	120.7
16.749	103.76
18.661	127.8
13.303	99.05
22.568	105.76
16.747	95.346
37.467	65.079
12.194	88.082
16.262	9.9657
34.004	17.558
41.213	23.382
33.214	13.627
33.168	20.485
8.1263	17.606
34.061	26.172
5.1465	2.548
25.363	13.96
22.382	19.468
9.3253	18.09
9.1093	37.297
7.9022	31.429
30.667	17.477
14.801	18.78
41.061	34.285
18.311	17.527
21.795	32.23
17.866	5.5432
20.563	19.706
18.97	23.415
13.571	27.345
13.981	24.06
15.372	14.244
33.492	10.62
34.034	15.05
21.741	35.232
21.184	41.298
13.15	42.497
11.062	28.041
44.754	22.143
20.898	10.617
15.626	29.133
32.152	7.3592
3.4152	38.862
23.915	12.956
28.239	39.4
14.495	35.242
30.039	20.18
17.944	10.753
23.352	24.961
32.708	22.263
46.185	9.967
20.664	14.965
9.1815	17.293
28.129	23.179
15.803	24.418
19.136	14.483
31.365	3.0779
24.316	21.547
29.632	19.943
17.067	29.274
24.279	33.18
12.841	28.576
10.701	38.289
19.076	44.848
35.514	55.454
30.163	34.232
45.686	13.475
12.22	33.788
29.037	35.297
25.682	40.255
52.356	25.235
66.072	20.931
85.378	13.134
50.511	20.883
15.394	15.611
13.885	24.497
44.418	47.692
34.275	10.142
67.881	56.832
30.48	52.797
48.227	36.349
41.646	10.319
33.283	32.093
10.59	93.27
18.162	84.83
42.187	69.352
22.336	34.576
23.107	32.334
35.444	4.3521
15.506	6.6547
22.077	12.651
30.509	23.677
21.398	24.054
12.639	12.941
30.121	31.868
47.923	61.256
18.936	5.8479
21.464	16.119
9.7422	39.722
10.174	40.907
24.499	26.759
21.535	37.789
17.4	48.803
8.9312	46.041
25.649	28.225
24.788	34.462
35.705	16.225
38.232	39.713
29.654	29.165
10.331	23.13
16.583	37.217
26.538	36.693
17.666	10.546
25.15	32.205
18.214	24.168
10.723	14.737
11.072	25.191
4.4674	36.72
21.845	15.358
22.763	20.799
24.564	29.763
8.143	36.756
28.581	24.317
34.879	60.624
32.162	34.907
9.4589	41.1
23.585	24.712
34.505	7.9306
11.074	10.01
18.899	0.72986
34.014	34.758
40.656	39.005
34.217	46.473
26.693	36.017
23.731	41.693
11.224	24.734
34.543	5.277
31.5	9.7802
33.534	18.208
24.326	41.198
12.859	29.896
44.938	1.4026
38.95	39.188
27.839	28.128
27.162	34.311
27.578	24.545
16.78	32.635
23.957	45.81
16.92	31.536
19.834	3.8399
27.375	19.446
16.749	20.232
11.902	12.158
38.554	59.196
22.34	34.977
23.917	25.738
30.821	14.103
18.1	5.224
20.579	22.631
0.78169	17.245
5.8672	17.188
36.298	12.376
23.208	26.339
10.926	21.614
34.745	23.294
51.644	31.51
25.698	7.7772
19.377	27.066
30.734	30.088
26.474	23.978
6.0692	46.075
34.045	19.619
43.657	15.896
31.3	27.51
22.283	12.394
12.683	27.362
8.37	37.358
24.329	23.1
34.643	21.262
19.605	17.427
7.0529	31.031
7.5372	7.6447
22.737	38.879
26.702	24.408
13.064	20.301
4.972	23.838
18.532	6.0579
29.368	16.162
41.62	28.51
38.997	15.232
15.827	15.16
9.503	31.644
39.324	28.215
42.258	27.047
32.513	12.806
31.351	33.848
6.9492	21.348
12.283	8.2213
19.329	23.328
23.295	33.354
20.275	31.122
11.625	39.489
16.153	69.876
13.393	23.746
35.187	17.579
59.395	4.2365
16.164	25.427
17.687	20.298
9.2107	7.2969
14.736	19.707
11.745	22.39
16.363	32.246
20.332	24.632
38.181	29.29
24.497	16.603
28.336	34.688
14.365	13.129
15.586	20.902
38.158	27.399
55.858	53.604
26.686	44.151
7.9993	30.988
20.813	39.419
4.3083	33.178
2.302	53.412
16.24	53.272
15.725	33.834
15.06	32.103
21.447	16.561
26.727	40.787
8.4218	28.704
38.174	16.796
22.23	20.56
47.47	45.305
27.253	21.949
23.845	51.74
8.6736	9.0401
25.285	14.838
31.362	17.952
22.767	25.094
34.834	34.418
30.653	23.451
13.264	6.8155
28.37	6.7375
33.988	36.301
45.487	24.382
34.632	37.283
10.427	62.86
13.449	44.235
23.661	10.021
22.344	25.57
27.735	46.255
13.684	21.819
13.568	46.757
36.379	32.318
26.863	39.942
27.005	29.446
23.285	28.655
26.014	22.891
15.178	46.04
14.418	28.127
22.89	35.663
11.042	13.576
17.614	52.116
42.876	55.292
36.444	43.389
15.725	17.696
27.418	24.119
43.516	12.859
30.133	43.595
31.785	35.845
22.283	27.323
22.106	33.902
16.567	11.508
18.419	13.715
13.552	5.8595
23.263	28.338
34.655	11.749
55.806	8.5836
29.249	20.954
40.945	9.3287
22.799	11.274
16.583	12.756
23.7	18.277
7.953	31.753
7.9762	6.0199
9.6459	38.324
2.8392	39.491
43.33	45.508
48.472	17.765
32.358	16.408
41.838	33.575
23.778	19.11
12.365	37.036
17.772	31.455
45.123	38.779
27.562	12.672
10.795	2.3968
43.612	32.61
74.401	16.861
37.567	19.796
7.9785	17.685
10.64	22.971
19.014	17.236
28.001	18.464
23.692	38.807
19.489	28.738
16.466	29.15
50.933	42.174
10.681	69.651
31.656	31.086
30.202	44.607
9.8018	28.434
29.233	18.212
26.225	42.132
22.343	43.214
18.661	31.209
44.262	13.63
19.864	27.252
34.658	34.072
18.494	61.249
28.065	87.267
20.171	38.166
13.39	20.396
20.153	10.174
32.418	22.459
24.655	34.963
28.037	30.198
25.065	18.049
8.6512	35.738
7.2373	33.528
13.83	18.242
18.345	22.817
19.52	56.785
43.29	19.512
62.939	6.916
40.041	48.232
39.891	43.69
23.895	30.779
34.309	25.154
27.457	24.982
1.0453	18.202
10.975	25.404
42.056	25.471
38.709	40.236
49.293	45.294
46.074	22.831
57.728	14.504
30.277	38.84
6.4484	68.609
22.721	72.078
22.625	40.699
7.4032	47.424
26.717	14.784
30.058	21.534
41.145	20.548
8.7639	20.216
39.545	31.49
30.285	31.62
25.334	27.912
52.022	28.215
25.592	18.429
18.078	13.667
17.666	26.635
10.143	14.008
5.9934	8.3209
19.383	22.574
10.251	27.156
7.4675	27.559
13.613	20.804
33.444	14.66
41.709	57.576
15.097	50.088
20.945	36.049
12.264	28.992
25.344	22.667
38.212	24.05
26.059	16.91
29.743	17.928
20.159	4.4072
9.0948	9.864
24.467	1.0445
46.585	19.623
33.988	24.55
26.131	6.4517
15.212	28.076
45.111	30.367
34.188	22.01
29.858	44.391
45.047	44.247
33.332	55.117
15.122	59.085
32.408	52.202
25.618	38.365
9.4234	49.111
23.887	28.377
7.4134	7.6038
17.155	52.781
24.287	50.563
18.109	59.276
31.439	17.644
34.016	20.702
18.621	9.4253
33.733	20.543
12.98	29.247
9.7042	15.832
24.42	13.176
31.454	38.088
12.831	29.816
9.8466	22.272
23.477	24.869
27.364	14.581
17.435	28.783
34.573	61.317
42.013	11.138
5.5267	39.3
10.99	42.109
21.196	45.759
40.602	18.28
43.07	8.8627
33.409	52.699
44.66	42.419
38.062	29.894
34.107	26.297
16.043	6.4367
15.679	12.598
43.899	29.322
45.998	18.312
12.511	39.507
19.37	14.97
41.229	19.386
39.36	41.568
18.883	42.508
12.944	35.284
16.443	23.4
33.28	22.59
26.088	34.537
6.7746	19.476
16.19	26.524
33.094	16.338
19.058	17.359
26.64	12.413
16.745	16.036
23.038	18.903
19.045	30.139
54.396	39.344
24.622	14.123
31.114	9.8741
43.541	64.058
34.402	5.7427
23.463	43.538
49.641	22.473
32.403	28.359
43.822	15.895
24.323	18.263
3.0891	39.359
24.831	13.934
8.6086	10.658
23.688	43.638
36.255	65.106
36.992	34.36
53.455	16.355
23.746	16.776
22.569	8.5079
22.165	24.743
12.766	15.971
10.907	6.0016
10.597	17.101
9.3554	33.022
22.274	25.298
27.523	41.676
30.625	25.16
41.848	45.763
23.603	40.282
28.194	39.3
8.1091	35.373
21.393	13.967
16.741	19.821
30.746	16.465
24.489	3.9996
25.618	10.997
32.954	18.665
29.039	46.172
23.487	10.837
15.367	7.0225
15.211	37.057
35.996	27.44
13.166	46.533
12.014	37.488
14.764	7.2537
7.7925	47.412
23.245	1.0838
29.509	26.701
50.494	43.549
13.806	19.335
7.8664	16.123
18.342	2.2039
10.426	29.698
12.134	25.834
39.303	31.124
20.881	24.028
3.1696	58.139
39.12	30.186
21.728	10.302
31.977	16.106
40.982	37.272
17.658	31.489
12.467	46.727
21.66	20.633
10.83	21.175
24.777	17.9
11.254	20.293
11.876	44.973
31.402	42.35
25.081	35.688
20.05	23.058
22.333	24.022
8.8736	37.12
32.185	27.346
26.215	52.132
9.5298	49.03
24.84	48.011
11.357	41.913
37.274	19.078
31.175	17.22
21.539	11.979
18.626	28.006
4.3382	18.052
34.115	20.752
34.512	42.322
10.192	61.451
34.345	37.038
14.616	45.277
4.8882	18.72
44.971	22.922
32.934	43.615
22.164	13.262
26.098	25.673
23.003	20.72
7.55	9.2009
7.8229	5.7739
18.717	39.303
23.263	10.292
17.215	29.556
9.5003	6.1035
17.326	27.141
38.626	25.682
13.019	10.575
39.239	19.599
26.861	39.663
35.384	27.929
15.068	20.973
2.5693	46.754
14.903	27.216
33.931	45.782
20.573	17.372
44.621	53.32
9.9308	20.494
28.503	39.216
30.863	62.238
11.522	37.805
3.7214	31.117
31.589	11.218
20.005	14.508
29.106	30.604
32.397	35.274
25.064	23.632
10.247	36.322
30.112	24.764
5.16	9.1024
15.504	23.686
33.687	5.8807
48.982	46.94
34.006	52.822
2.5747	61.902
27.664	30.292
42.539	27.769
20.745	17.923
19.006	22.909
19.824	26.313
22.759	27.394
29.308	45.174
41.997	30.133
46.944	22.145
54.357	15.466
58.766	20.527
38.578	23.551
7.5952	8.7069
9.1229	21.844
11.875	27.331
33.656	20.88
6.6244	5.7255
18.134	28.265
14.318	44.472
33.362	25.67
25.106	26.205
6.2538	34.978
45.28	9.4042
30.833	48.614
39.786	11.472
32.011	9.2061
16.53	5.39
21.446	18.829
24.146	29.555
35.45	14.806
13.28	17.272
6.2502	22.77
18.515	37.142
27.109	16.688
23.244	32.186
21.498	19.66
25.061	26.039
49.798	10.117
10.665	11.061
22.013	42.146
31.345	26.196
26.929	9.9432
46.78	43.926
4.471	21.516
4.7114	68.739
8.3871	96.419
7.2081	91.092
21.56	96.187
22.763	78.535
38.448	110.71
24.787	87.871
24.658	73.735
24.847	47.487
21.426	16.829
28.438	19.353
35.349	38.048
32.981	32.451
44.211	83.797
33.057	61.493
25.06	73.89
20.543	53.183
13.778	48.159
30.302	50.351
24.64	37.49
10.275	34.359
26.61	25.104
18.851	7.4443
11.197	22.852
5.1628	44.298
19.556	50.785
9.4838	18.003
12.885	31.255
39.962	33.857
27.86	5.3432
38.83	34.156
6.5262	28.856
23.904	39.017
50.085	14.875
22.463	21.771
17.899	22.411
11.213	28.835
20.464	26.935
28.042	18.059
17.049	21.596
16.631	26.567
23	20.498
12.043	57.637
24.646	56.592
11.681	40.923
10.508	45.793
19.08	45.797
13.576	22.285
9.71	37.282
25.068	42.405
46.338	40.246
51.061	21.509
48.942	43.374
24.273	40.592
52.68	32.763
11.988	20.809
11.991	4.7728
29.611	17.698
1.5824	10.318
34.08	4.2082
22.798	35.977
33.282	32.619
41.006	43.336
7.8229	42.066
18.926	30.572
10.294	12.827
42.892	37.618
59.184	3.3985
37.145	19.61
11.678	27.877
19.967	9.2321
28.629	34.717
24.168	34.006
30.146	34.091
19.397	32.076
16.215	31.46
53.091	44.03
44.194	24.227
34.013	19.56
33.758	27.23
23.672	19.432
35.595	40.024
25.428	41.178
31.963	70.461
42.43	102.8
36.236	76.207
24.559	71.111
24.35	42.393
24.142	19.387
18.032	10.769
6.0497	39.953
5.8497	45.063
34.257	40.001
24.401	60.858
20.524	72.562
27.648	53.508
11.258	37.055
31.03	22.262
37.254	53.614
8.7198	15.489
10.891	42.561
24.677	67.066
28.893	13.878
3.3394	39.687
27.657	75.524
17.126	77.899
9.8632	81.929
31.401	106.01
35.947	92.49
10.528	24.74
10.318	49.27
20.979	57.358
31.768	19.103
47.165	54.361
53.152	52.062
48.697	44.394
39.428	54.095
7.704	33.506
26.604	43.288
31.868	79.441
31.058	107.5
41.027	97.233
33.066	100.26
28.934	100.17
15.586	80.82
16.118	120.63
50.438	96.99
39.853	108.69
26.819	98.374
31.6	103.6
15.587	86.276
12.428	89.609
29.261	56.503
32.296	54.313
14.086	39.265
10.23	13.391
3.3529	27.546
7.6871	14.984
11.716	11.168
17.298	12.521
24.388	17.742
28.892	22.436
7.8088	12.103
26.957	34.482
8.9129	45.026
38.736	48.027
22.365	30.227
21.443	51.55
14.358	50.577
32.888	34.264
5.4949	6.2442
15.903	28.458
16.364	39.916
33.803	31.58
27.669	17.148
17.744	30.223
16.249	34.019
33.57	10.977
30.516	33.129
42.876	15.476
34.166	12.75
31.961	44.237
20.529	44.366
42.997	25.775
36.557	31.973
20.102	8.2443
16.046	15.4
22.663	18.7
16.264	24.881
13.1	32.918
28.738	22.611
39.269	38.869
18.446	6.3493
41.472	30.118
12.026	19.25
26.43	6.506
23.767	16.163
14.384	14.154
12.815	9.3608
16.955	17.286
26.508	38.073
22.919	34.289
33.022	29.24
32.759	38.22
27.596	30.523
64.463	12.036
38.149	53.442
37.972	13.951
59.5	27.378
45.061	7.5468
13.077	10.669
32.894	20.401
3.3438	41.879
14.142	55.088
16.53	26.302
42.286	35.129
47.501	22.4
11.676	22.017
9.8919	16.202
3.3693	10.959
9.6791	26.849
19.27	25.302
39.925	8.4585
39.165	16.98
25.835	19.377
22.238	21.135
12.136	10.956
18.346	35.104
26.242	9.2342
16.008	20.082
14.854	25.077
7.7789	44.659
1.8112	19.518
25.231	18.984
4.6982	29.305
23.521	30.628
24.08	58.717
34.198	43.331
40.19	31.291
42.538	21.563
32.979	29.623
9.9825	38.405
22.981	47.204
16.427	37.814
27.85	32.409
35.893	3.749
36.265	17.913
62.939	9.0667
47.67	25.178
20.02	19.687
18.158	20.632
14.714	25.806
17.384	15.019
39.13	21.727
19.741	8.5631
7.4264	26.06
23.317	30.467
11.478	11.104
32.597	24.283
23.342	17.445
11.281	41.038
18.485	33.32
23.479	13.119
26.836	6.6325
53.301	14.425
23.706	6.6005
26.681	26.967
19.932	52.924
35.095	39.493
15.455	32.035
7.2704	49.43
49.553	22.564
38.972	23.847
14.304	20.518
9.9425	28.112
24.346	21.748
43.355	12.468
12.753	23.554
9.0246	39.054
16.179	37.931
26.338	34.688
19.279	34.858
22.386	12.471
31.277	37.974
40.89	43.474
30.671	22.353
11.339	21.707
21.145	32.687
19.949	21.087
10.444	28.015
29.607	27.265
33.166	43.843
13.445	17.9
52.757	38.314
42.24	18.782
25.255	4.6487
31.256	52.318
35.613	30.136
1.4189	33.433
20.106	22.518
10.808	20.635
27.941	18.289
11.96	31.832
40.203	42.18
32.683	57.041
9.7768	19.366
32.514	48.574
16.519	17.239
48.937	32.715
38.919	12.361
48.319	33.068
19.708	40.35
28.389	31.924
19.453	35.307
15.719	27.63
15.341	14.019
6.2016	26.639
47.123	36.984
10.638	41.347
28.139	38.576
10.36	47.946
9.3328	68.284
9.8735	73.984
33.461	49.592
14.758	32.743
5.1748	21.981
25.488	25.509
34.6	27.037
25.092	19.014
32.35	7.5194
26.813	8.8761
27.648	3.6364
24.344	16.888
1.9706	30.254
16.427	49.207
18.601	49.037
15.493	32.739
50.784	9.9678
17.782	10.861
18.024	2.8338
15.246	29.319
16.277	25.847
31.275	17.273
9.1598	36.557
5.9936	34.762
22.359	26.219
37.248	31.791
36.963	36.616
9.4094	50.168
14.562	9.5798
12.554	33.835
6.3444	41.327
65.633	13.289
48.223	50.63
42.429	8.8521
40.144	16.959
17.887	16.43
30.799	14.148
14.205	21.93
34.387	6.1358
34.281	25.114
34.642	2.0379
13.241	26.87
22.454	15.473
10.937	32.517
18.332	25.975
15.673	10.479
4.8812	25.3
21.531	4.338
23.438	4.9846
13.388	20.36
15.607	25.717
1.8469	20.088
19.984	11.217
32.171	7.257
27.028	21.158
14.893	27.41
21.172	27.675
8.4717	19.164
30.897	10.497
21.657	35.513
5.2185	36.117
10.355	17.794
18.915	21.579
38.005	29.489
14.993	12.478
27.766	28.043
38.128	22.517
27.873	20.655
10.876	6.583
39.382	37.123
53.707	31.549
29.152	28.633
11.592	20.829
18.288	22.736
47.336	3.6134
19.55	10.38
50.313	28.46
7.8084	40.534
18.541	18.17
8.8108	9.9762
1.0566	8.4708
32.935	3.599
24.874	30.283
19.264	11.423
7.9414	4.2358
31.425	15.755
54.607	6.6662
44.447	13.184
70.569	25.313
24.779	14.047
27.823	6.6392
32.912	19.165
21.667	20.967
17.589	3.31
17.538	7.2237
25.684	21.98
30.715	26.703
22.207	6.3339
11.871	14.516
23.627	44.559
15.767	8.7941
24.968	29.374
11.145	23.328
22.681	21.342
12.962	25.714
45.66	41.568
29.582	18.424
26.472	18.707
25.83	21.783
20.785	8.8135
32.992	21.583
25.649	22.1
10.566	18.849
20.865	19.889
42.374	20.649
51.018	24.167
34.501	29.428
19.656	21.994
2.9504	34.535
5.507	48.828
18.129	22.038
56.999	34.461
39.805	20.721
16.628	48.155
5.2829	21.556
11.157	46.56
27.402	33.019
18.828	30.791
47.649	14.575
11.904	19.838
21.166	25.265
17.969	16.88
18.341	13.049
15.897	40.715
24.93	42.488
11.622	12.416
8.4356	29.315
6.3231	37.721
13.643	21.423
24.191	13.619
52.691	35.024
36.92	29.771
5.6789	19.882
21.869	51.344
16.027	54.619
34.548	38.721
17.359	39.374
20.292	14.641
7.9115	53.38
14.379	51.178
27.144	18.778
16.271	37.797
29.175	65.68
32.3	7.315
22.139	5.4393
15.078	32.841
22.927	24.198
38.861	25.559
21.69	48.588
12.561	15.045
19.149	46.319
13.687	25.642
20.034	42.075
36.557	56.154
41.947	91.98
45.682	58.752
4.884	12.199
26.345	3.4764
17.28	35.068
21.864	19.644
10.143	34.519
49.472	31.26
39.92	24.798
45.111	10.184
10.378	19.883
25.438	14.64
16.85	13.94
20.051	10.393
11.891	22.666
32.349	26.653
13.486	35.556
0.94728	30.821
24.121	51.017
22.155	47.792
24.342	54.501
24.329	48.116
31.287	75.789
39.078	58.738
23.854	28.117
31.639	27.606
9.9481	30.478
12.853	37.157
24.469	39.131
38.186	12.839
27.553	39.342
13.643	38.768
4.8053	27.101
15.581	13.339
23.674	16.251
16.548	30.441
15.541	41.506
14.061	28.867
28.569	19.873
14.645	16.851
19.639	25.586
24.784	20.871
33.691	17.586
6.2556	22.35
9.7458	22.983
33.555	40.418
32.332	20.015
32.872	27.769
10.717	29.768
52.438	34.148
35.799	13.545
10.185	47.813
10.046	33.957
24.365	50.749
19.833	9.7033
18.461	21.605
24.598	26.143
15.388	31.374
28.271	59.699
42.897	46.823
26.433	28.901
30.553	28.289
14.355	30.425
28.088	21.939
23.292	28.269
11.384	27.032
21.46	8.7162
53.401	17.418
44.23	30.254
10.777	14.127
21.455	18.525
17.107	37.783
25.294	20.552
11.497	27.408
19.708	1.8538
38.166	5.5064
19.121	22.396
11.111	21.336
12.391	25.975
19.262	19.194
2.1904	52.538
30.749	21.548
16.476	36.473
19.693	35.128
19.128	43.838
41.252	32.569
39.487	27.68
21.598	17.337
16.202	7.5542
34.62	31.597
25.785	3.4161
28.795	40.511
9.191	29.472
32.934	22.803
45.119	17.339
20.589	15.888
41.98	20.51
10.321	34.799
4.0482	22.456
14.562	28.272
24.56	20.468
25.488	8.2511
29.653	16.292
11.777	19.552
25.055	26.044
21.376	39.285
18.471	46.549
26.431	41.124
20.034	6.7388
26.019	27.219
10.367	19.101
7.9627	17.614
6.2492	59.309
18.338	37.927
39.056	27.898
28.116	25.468
28.36	46.596
10.29	28.981
26.554	39.108
24.852	16.551
2.0902	22.322
36.555	12.02
11.664	6.5255
7.958	2.6454
11.39	34.016
26.714	41.622
28.796	42.86
10.127	20.281
32.095	30.001
36.302	24.202
38.238	32.125
27.776	46.442
44.953	47.712
25.142	40.665
41.345	22.502
17.325	43.824
17.151	25.202
43.376	3.289
31.138	32.471
